country,date,total_cases,new_cases,total_deaths,new_deaths,total_recovered,active_cases,servious_critical,total_cases_1M_pop,total_deaths_1M_pop,total_tests,tests_1M_pop
guadeloupe,2020-04-08,141.0,2.0,8.0,1.0,43.0,90.0,13.0,352.0,20.0,0.0,0.0
guatemala,2020-04-08,87.0,10.0,3.0,0.0,17.0,67.0,3.0,5.0,0.2,1134.0,63.0
guinea,2020-04-08,164.0,20.0,0.0,0.0,5.0,159.0,0.0,12.0,0.0,0.0,0.0
guinea-bissau,2020-04-08,33.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,0.0,0.0,0.0
guyana,2020-04-08,37.0,4.0,6.0,1.0,8.0,23.0,4.0,47.0,8.0,145.0,184.0
haiti,2020-04-08,27.0,2.0,1.0,0.0,0.0,26.0,0.0,2.0,0.09,257.0,23.0
holy-see,2020-04-08,8.0,1.0,0.0,0.0,2.0,6.0,0.0,9988.0,0.0,0.0,0.0
honduras,2020-04-08,312.0,7.0,22.0,0.0,6.0,284.0,10.0,32.0,2.0,0.0,0.0
hungary,2020-04-08,895.0,78.0,58.0,11.0,94.0,743.0,17.0,93.0,6.0,25748.0,2665.0
iceland,2020-04-08,1616.0,30.0,6.0,0.0,633.0,977.0,13.0,4736.0,18.0,30947.0,90689.0
india,2020-04-08,5916.0,565.0,178.0,18.0,506.0,5232.0,0.0,4.0,0.1,167235.0,121.0
indonesia,2020-04-08,2956.0,218.0,240.0,19.0,222.0,2494.0,0.0,11.0,0.9,14354.0,52.0
iran,2020-04-08,64586.0,1997.0,3993.0,121.0,29812.0,30781.0,3987.0,769.0,48.0,211136.0,2514.0
iraq,2020-04-08,1202.0,80.0,69.0,4.0,452.0,681.0,0.0,30.0,2.0,28414.0,706.0
ireland,2020-04-08,6074.0,365.0,235.0,25.0,25.0,5814.0,165.0,1230.0,48.0,42484.0,8604.0
isle-of-man,2020-04-08,158.0,8.0,1.0,0.0,82.0,75.0,7.0,1858.0,12.0,1824.0,21450.0
israel,2020-04-08,9404.0,156.0,73.0,8.0,801.0,8530.0,147.0,1086.0,8.0,117339.0,13557.0
italy,2020-04-08,139422.0,3836.0,17669.0,542.0,26491.0,95262.0,3693.0,2306.0,292.0,807125.0,13349.0
jamaica,2020-04-08,63.0,0.0,4.0,1.0,10.0,49.0,0.0,21.0,1.0,540.0,182.0
japan,2020-04-08,4667.0,410.0,94.0,1.0,632.0,3941.0,99.0,37.0,0.7,55311.0,437.0
jordan,2020-04-08,358.0,5.0,6.0,0.0,150.0,202.0,5.0,35.0,0.6,17000.0,1666.0
kazakhstan,2020-04-08,727.0,30.0,7.0,1.0,54.0,666.0,21.0,39.0,0.4,56775.0,3024.0
kenya,2020-04-08,179.0,7.0,6.0,0.0,9.0,164.0,2.0,3.0,0.1,4973.0,92.0
kuwait,2020-04-08,855.0,112.0,1.0,0.0,111.0,743.0,21.0,200.0,0.2,0.0,0.0
kyrgyzstan,2020-04-08,270.0,42.0,4.0,0.0,33.0,233.0,5.0,41.0,0.6,9618.0,1474.0
laos,2020-04-08,15.0,1.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,781.0,107.0
latvia,2020-04-08,577.0,29.0,2.0,0.0,16.0,559.0,5.0,306.0,1.0,24036.0,12743.0
lebanon,2020-04-08,576.0,28.0,19.0,0.0,62.0,495.0,29.0,84.0,3.0,10808.0,1583.0
liberia,2020-04-08,31.0,17.0,4.0,1.0,3.0,24.0,0.0,6.0,0.8,0.0,0.0
libya,2020-04-08,21.0,1.0,1.0,0.0,8.0,12.0,0.0,3.0,0.1,355.0,52.0
liechtenstein,2020-04-08,78.0,0.0,1.0,0.0,55.0,22.0,0.0,2046.0,26.0,900.0,23605.0
lithuania,2020-04-08,912.0,32.0,15.0,0.0,8.0,889.0,21.0,335.0,6.0,30108.0,11060.0
luxembourg,2020-04-08,3034.0,64.0,46.0,2.0,500.0,2488.0,34.0,4847.0,73.0,26573.0,42450.0
macedonia,2020-04-08,617.0,18.0,29.0,3.0,35.0,553.0,15.0,296.0,14.0,6230.0,2990.0
madagascar,2020-04-08,93.0,5.0,0.0,0.0,11.0,82.0,1.0,3.0,0.0,0.0,0.0
malawi,2020-04-08,8.0,0.0,1.0,0.0,0.0,7.0,1.0,0.4,0.05,0.0,0.0
malaysia,2020-04-08,4119.0,156.0,65.0,2.0,1487.0,2567.0,76.0,127.0,2.0,58240.0,1799.0
maldives,2020-04-08,19.0,0.0,0.0,0.0,13.0,6.0,0.0,35.0,0.0,0.0,0.0
mali,2020-04-08,59.0,3.0,7.0,2.0,16.0,36.0,0.0,3.0,0.3,0.0,0.0
malta,2020-04-08,299.0,6.0,1.0,1.0,16.0,282.0,4.0,677.0,2.0,12731.0,28833.0
martinique,2020-04-08,154.0,2.0,6.0,2.0,50.0,98.0,19.0,410.0,16.0,0.0,0.0
mauritania,2020-04-08,6.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.2,67.0,14.0
mauritius,2020-04-08,273.0,5.0,7.0,0.0,19.0,247.0,3.0,215.0,6.0,4913.0,3863.0
mayotte,2020-04-08,184.0,13.0,2.0,0.0,22.0,160.0,3.0,674.0,7.0,1100.0,4032.0
mexico,2020-04-08,2785.0,346.0,141.0,16.0,633.0,2011.0,89.0,22.0,1.0,25410.0,197.0
moldova,2020-04-08,1174.0,118.0,27.0,5.0,40.0,1107.0,80.0,291.0,7.0,5108.0,1266.0
monaco,2020-04-08,81.0,2.0,1.0,0.0,4.0,76.0,4.0,2064.0,25.0,0.0,0.0
mongolia,2020-04-08,16.0,1.0,0.0,0.0,4.0,12.0,0.0,5.0,0.0,0.0,0.0
montenegro,2020-04-08,248.0,7.0,2.0,0.0,4.0,242.0,7.0,395.0,3.0,2329.0,3708.0
montserrat,2020-04-08,9.0,0.0,0.0,0.0,0.0,9.0,1.0,1803.0,0.0,36.0,7212.0
morocco,2020-04-08,1275.0,91.0,93.0,3.0,97.0,1085.0,1.0,35.0,3.0,5752.0,156.0
mozambique,2020-04-08,17.0,7.0,0.0,0.0,1.0,16.0,0.0,0.5,0.0,467.0,15.0
myanmar,2020-04-08,22.0,0.0,3.0,2.0,0.0,19.0,0.0,0.4,0.06,1246.0,23.0
namibia,2020-04-08,16.0,0.0,0.0,0.0,3.0,13.0,0.0,6.0,0.0,362.0,142.0
nepal,2020-04-08,9.0,0.0,0.0,0.0,1.0,8.0,0.0,0.3,0.0,2366.0,81.0
netherlands,2020-04-08,20549.0,969.0,2248.0,147.0,250.0,18051.0,1424.0,1199.0,131.0,101534.0,5926.0
new-caledonia,2020-04-08,18.0,0.0,0.0,0.0,1.0,17.0,0.0,63.0,0.0,2320.0,8126.0
new-zealand,2020-04-08,1210.0,50.0,1.0,0.0,282.0,927.0,4.0,251.0,0.2,46875.0,9721.0
nicaragua,2020-04-08,6.0,0.0,1.0,0.0,0.0,5.0,0.0,0.9,0.2,0.0,0.0
niger,2020-04-08,342.0,64.0,11.0,0.0,28.0,303.0,0.0,14.0,0.5,4199.0,173.0
nigeria,2020-04-08,276.0,22.0,6.0,0.0,44.0,226.0,2.0,1.0,0.03,5000.0,24.0
norway,2020-04-08,6042.0,0.0,101.0,12.0,32.0,5909.0,78.0,1115.0,19.0,113896.0,21009.0
oman,2020-04-08,419.0,48.0,2.0,0.0,72.0,345.0,3.0,82.0,0.4,0.0,0.0
pakistan,2020-04-08,4263.0,228.0,61.0,4.0,467.0,3735.0,25.0,19.0,0.3,42159.0,191.0
panama,2020-04-08,2528.0,428.0,63.0,8.0,16.0,2449.0,101.0,586.0,15.0,11776.0,2729.0
papua-new-guinea,2020-04-08,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,72.0,8.0
paraguay,2020-04-08,119.0,4.0,5.0,0.0,15.0,99.0,1.0,17.0,0.7,2039.0,286.0
peru,2020-04-08,4342.0,1388.0,121.0,14.0,1333.0,2888.0,113.0,132.0,4.0,39599.0,1201.0
philippines,2020-04-08,3870.0,106.0,182.0,5.0,96.0,3592.0,1.0,35.0,2.0,24500.0,224.0
poland,2020-04-08,5205.0,357.0,159.0,30.0,222.0,4824.0,160.0,138.0,4.0,99284.0,2623.0
portugal,2020-04-08,13141.0,699.0,380.0,35.0,196.0,12565.0,245.0,1289.0,37.0,128784.0,12630.0
qatar,2020-04-08,2210.0,153.0,6.0,0.0,178.0,2026.0,37.0,767.0,2.0,41818.0,14515.0
reunion,2020-04-08,362.0,4.0,0.0,0.0,40.0,322.0,4.0,404.0,0.0,0.0,0.0
romania,2020-04-08,4761.0,344.0,220.0,23.0,528.0,4013.0,162.0,247.0,11.0,47207.0,2454.0
russia,2020-04-08,8672.0,1175.0,63.0,5.0,580.0,8029.0,8.0,59.0,0.4,910221.0,6237.0
rwanda,2020-04-08,110.0,5.0,0.0,0.0,7.0,103.0,0.0,8.0,0.0,806.0,62.0
saint-barthelemy,2020-04-08,6.0,0.0,0.0,0.0,1.0,5.0,0.0,607.0,0.0,0.0,0.0
saint-kitts-and-nevis,2020-04-08,11.0,0.0,0.0,0.0,0.0,11.0,0.0,207.0,0.0,183.0,3440.0
saint-lucia,2020-04-08,14.0,0.0,0.0,0.0,1.0,13.0,0.0,76.0,0.0,0.0,0.0
saint-martin,2020-04-08,32.0,0.0,2.0,0.0,7.0,23.0,6.0,828.0,52.0,0.0,0.0
saint-pierre-and-miquelon,2020-04-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,173.0,0.0,0.0,0.0
saint-vincent-and-the-grenadines,2020-04-08,8.0,0.0,0.0,0.0,1.0,7.0,0.0,72.0,0.0,56.0,505.0
san-marino,2020-04-08,308.0,29.0,34.0,0.0,45.0,229.0,14.0,9077.0,1002.0,722.0,21278.0
sao-tome-and-principe,2020-04-08,4.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,19.0,87.0
saudi-arabia,2020-04-08,2932.0,137.0,41.0,0.0,631.0,2260.0,41.0,84.0,1.0,0.0,0.0
senegal,2020-04-08,244.0,7.0,2.0,0.0,113.0,129.0,1.0,15.0,0.1,0.0,0.0
serbia,2020-04-08,2666.0,219.0,65.0,4.0,118.0,2483.0,112.0,305.0,7.0,10761.0,1232.0
seychelles,2020-04-08,11.0,0.0,0.0,0.0,0.0,11.0,0.0,112.0,0.0,0.0,0.0
sierra-leone,2020-04-08,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.9,0.0,0.0,0.0
singapore,2020-04-08,1623.0,142.0,6.0,0.0,406.0,1211.0,29.0,277.0,1.0,65000.0,11110.0
sint-maarten,2020-04-08,40.0,0.0,6.0,0.0,1.0,33.0,2.0,933.0,140.0,112.0,2612.0
slovakia,2020-04-08,682.0,101.0,2.0,0.0,16.0,664.0,3.0,125.0,0.4,19681.0,3605.0
slovenia,2020-04-08,1091.0,32.0,40.0,4.0,120.0,931.0,35.0,525.0,19.0,30669.0,14752.0
somalia,2020-04-08,12.0,4.0,1.0,1.0,1.0,10.0,0.0,0.8,0.06,0.0,0.0
south-africa,2020-04-08,1845.0,96.0,18.0,5.0,95.0,1732.0,7.0,31.0,0.3,63776.0,1075.0
south-korea,2020-04-08,10384.0,53.0,200.0,8.0,6776.0,3408.0,55.0,203.0,4.0,477304.0,9310.0
south-sudan,2020-04-08,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.0,0.0
spain,2020-04-08,148220.0,6278.0,14792.0,747.0,48021.0,85407.0,7069.0,3170.0,316.0,355000.0,7593.0
sri-lanka,2020-04-08,189.0,4.0,7.0,1.0,44.0,138.0,5.0,9.0,0.3,3248.0,152.0
state-of-palestine,2020-04-08,263.0,2.0,1.0,0.0,44.0,218.0,0.0,52.0,0.2,15450.0,3029.0
sudan,2020-04-08,14.0,0.0,2.0,0.0,2.0,10.0,0.0,0.3,0.05,0.0,0.0
suriname,2020-04-08,10.0,0.0,1.0,0.0,3.0,6.0,0.0,17.0,2.0,0.0,0.0
swaziland,2020-04-08,12.0,2.0,0.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0
sweden,2020-04-08,8419.0,726.0,687.0,96.0,205.0,7527.0,678.0,834.0,68.0,54700.0,5416.0
switzerland,2020-04-08,23280.0,1027.0,895.0,74.0,9800.0,12585.0,391.0,2690.0,103.0,171938.0,19867.0
syria,2020-04-08,19.0,0.0,2.0,0.0,4.0,13.0,0.0,1.0,0.1,0.0,0.0
taiwan,2020-04-08,379.0,3.0,5.0,0.0,67.0,307.0,0.0,16.0,0.2,40702.0,1709.0
tanzania,2020-04-08,25.0,1.0,1.0,0.0,5.0,19.0,0.0,0.4,0.02,0.0,0.0
thailand,2020-04-08,2369.0,111.0,30.0,3.0,888.0,1451.0,61.0,34.0,0.4,71860.0,1030.0
timor-leste,2020-04-08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0
togo,2020-04-08,70.0,5.0,3.0,0.0,23.0,44.0,0.0,8.0,0.4,1747.0,211.0
trinidad-and-tobago,2020-04-08,107.0,0.0,8.0,0.0,1.0,98.0,0.0,76.0,6.0,878.0,627.0
tunisia,2020-04-08,628.0,5.0,24.0,1.0,25.0,579.0,67.0,53.0,2.0,8878.0,751.0
turkey,2020-04-08,38226.0,4117.0,812.0,87.0,1846.0,35568.0,1492.0,453.0,10.0,247768.0,2938.0
turks-and-caicos-islands,2020-04-08,8.0,0.0,1.0,0.0,0.0,7.0,0.0,207.0,26.0,61.0,1576.0
uganda,2020-04-08,53.0,1.0,0.0,0.0,0.0,53.0,0.0,1.0,0.0,3310.0,72.0
uk,2020-04-08,60733.0,5491.0,7097.0,938.0,135.0,53501.0,1559.0,895.0,105.0,282074.0,4155.0
ukraine,2020-04-08,1668.0,206.0,52.0,7.0,35.0,1581.0,33.0,38.0,1.0,7205.0,165.0
united-arab-emirates,2020-04-08,2659.0,300.0,12.0,0.0,239.0,2408.0,1.0,269.0,1.0,593095.0,59967.0
uruguay,2020-04-08,456.0,32.0,7.0,0.0,192.0,257.0,14.0,131.0,2.0,6175.0,1778.0
us,2020-04-08,434927.0,31935.0,14788.0,1940.0,22891.0,397248.0,9279.0,1314.0,45.0,2209041.0,6674.0
uzbekistan,2020-04-08,545.0,25.0,3.0,1.0,30.0,512.0,8.0,16.0,0.09,0.0,0.0
venezuela,2020-04-08,167.0,1.0,9.0,2.0,65.0,93.0,6.0,6.0,0.3,1779.0,63.0
viet-nam,2020-04-08,251.0,0.0,0.0,0.0,126.0,125.0,8.0,3.0,0.0,110124.0,1131.0
western-sahara,2020-04-08,4.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0
zambia,2020-04-08,39.0,0.0,1.0,0.0,7.0,31.0,1.0,2.0,0.05,1239.0,67.0
zimbabwe,2020-04-08,11.0,0.0,3.0,1.0,0.0,8.0,0.0,0.7,0.2,371.0,25.0
afghanistan,2020-04-09,484.0,40.0,15.0,1.0,32.0,437.0,0.0,12.0,0.4,0.0,0.0
albania,2020-04-09,409.0,9.0,23.0,1.0,165.0,221.0,7.0,142.0,8.0,3223.0,1120.0
algeria,2020-04-09,1666.0,94.0,235.0,30.0,347.0,1084.0,46.0,38.0,5.0,3359.0,77.0
